sentence_id,token,label
1522,Family,I-ASP
1522,Style,I-ASP
1522,(one,O
1522,of,O
1522,my,O
1522,personal,O
1522,favorites),O
1522,-,O
1522,Sichuan,B-ASP
1522,Spicy,I-ASP
1522,Soft,I-ASP
1522,Shell,I-ASP
1522,Crab,I-ASP
1522,-,O
1522,Shuizhu,B-ASP
1522,Fish,I-ASP
1522,(this,O
1522,one,O
1522,is,O
1522,for,O
1522,hardcore,O
1522,Sichuan,B-ASP
1522,food,I-ASP
1522,"fans,",O
1522,I,O
1522,wouldn't,O
1522,recommend,O
1522,to,O
1522,my,O
1522,American,O
1522,friends,O
1522,as,O
1522,it's,O
1522,very,O
1522,spicy.,O
1523,They,O
1523,smell,O
1523,like,O
1523,they,O
1523,stuff,O
1523,them,O
1523,with,O
1523,old,O
1523,canned,B-ASP
1523,vegetables,I-ASP
1523,like,O
1523,the,O
1523,spinach,B-ASP
1523,mushroom,I-ASP
1523,calzone.,I-ASP
1524,To,O
1524,celebrate,O
1524,a,O
1524,"birthday,",O
1524,three,O
1524,of,O
1524,us,O
1524,went,O
1524,to,O
1524,Mare,O
1524,anticipating,O
1524,great,O
1524,food.,B-ASP
1525,There,O
1525,was,O
1525,a,O
1525,great,O
1525,deal,O
1525,for,O
1525,6,O
1525,Blue,B-ASP
1525,Point,I-ASP
1525,oysters,I-ASP
1525,and,O
1525,a,O
1525,beer,B-ASP
1525,or,O
1525,glass,B-ASP
1525,of,I-ASP
1525,wine,I-ASP
1525,for,O
1525,$8!,O
1526,I,O
1526,really,O
1526,liked,O
1526,the,O
1526,noodle,B-ASP
1526,dishes,I-ASP
1526,at,O
1526,Rice,O
1526,Avenue,O
1526,compared,O
1526,to,O
1526,their,O
1526,Green,B-ASP
1526,Curry,I-ASP
1526,dish.,I-ASP
1527,I,O
1527,went,O
1527,to,O
1527,pams,O
1527,with,O
1527,my,O
1527,"girlfriend,",O
1527,and,O
1527,i,O
1527,love,O
1527,it.,O
1528,But,O
1528,for,O
1528,whatever,O
1528,"reason,",O
1528,prices,B-ASP
1528,are,O
1528,about,O
1528,twice,O
1528,as,O
1528,high.,O
1529,I,O
1529,am,O
1529,relatively,O
1529,new,O
1529,to,O
1529,the,O
1529,area,O
1529,and,O
1529,tried,O
1529,Pick,O
1529,a,O
1529,bgel,O
1529,on,O
1529,2nd,O
1529,and,O
1529,was,O
1529,disappointed,O
1529,with,O
1529,the,O
1529,service,B-ASP
1529,and,O
1529,I,O
1529,thought,O
1529,the,O
1529,food,B-ASP
1529,was,O
1529,overated,O
1529,and,O
1529,on,O
1529,the,O
1529,pricey,O
1529,side.,O
1530,Great,O
1530,atmoshere,B-ASP
1530,and,O
1530,worth,O
1530,every,O
1530,bit.,O
1531,We,O
1531,had,O
1531,a,O
1531,most,O
1531,unpleasant,O
1531,experience,O
1531,at,O
1531,this,O
1531,restaurant.,O
1532,The,O
1532,spicy,B-ASP
1532,tuna,I-ASP
1532,roll,I-ASP
1532,was,O
1532,unusually,O
1532,good,O
1532,and,O
1532,the,O
1532,rock,B-ASP
1532,shrimp,I-ASP
1532,tempura,I-ASP
1532,was,O
1532,"awesome,",O
1532,great,O
1532,appetizer,B-ASP
1532,to,O
1532,share!,O
1533,The,O
1533,staff,B-ASP
1533,was,O
1533,knowledgeable,O
1533,and,O
1533,full,O
1533,of,O
1533,personality.,O
1534,Great,O
1534,staff.,B-ASP
1535,Only,O
1535,complaint,O
1535,would,O
1535,be,O
1535,that,O
1535,at,O
1535,an,O
1535,average,O
1535,cost,B-ASP
1535,of,O
1535,$12-$15,O
1535,per,O
1535,"meal,",B-ASP
1535,I'd,O
1535,like,O
1535,not,O
1535,to,O
1535,have,O
1535,to,O
1535,worry,O
1535,about,O
1535,finding,O
1535,a,O
1535,seat!,B-ASP
1536,To,O
1536,finish,O
1536,off,O
1536,such,O
1536,a,O
1536,delightful,O
1536,dinner,B-ASP
1536,experience,O
1536,you,O
1536,must,O
1536,have,O
1536,"dessert,",B-ASP
1536,especially,O
1536,the,O
1536,White,B-ASP
1536,Chocolate,I-ASP
1536,Bread,I-ASP
1536,Pudding,I-ASP
1536,with,I-ASP
1536,Gelato,I-ASP
1536,and,I-ASP
1536,hot,I-ASP
1536,chocolate.,I-ASP
1537,The,O
1537,banana,B-ASP
1537,tower,I-ASP
1537,is,O
1537,an,O
1537,amazing,O
1537,dessert,B-ASP
1537,as,O
1537,well.,O
1538,I,O
1538,went,O
1538,there,O
1538,with,O
1538,my,O
1538,friend,O
1538,last,O
1538,saturday.,O
1539,Excellent,O
1539,"atmosphere,",B-ASP
1539,delicious,O
1539,dishes,B-ASP
1539,good,O
1539,and,O
1539,friendly,O
1539,service.,B-ASP
1540,A,O
1540,cool,O
1540,place,B-ASP
1540,to,O
1540,hang,O
1540,with,O
1540,your,O
1540,friends,O
1540,for,O
1540,a,O
1540,couple,O
1540,of,O
1540,healthy,O
1540,drinks,B-ASP
1540,and,O
1540,desserts.,B-ASP
1541,Great,O
1541,"vibe,",B-ASP
1541,lots,O
1541,of,O
1541,people.,O
1542,I,O
1542,like,O
1542,Mamoun's,O
1542,food,B-ASP
1542,as,O
1542,"well,",O
1542,but,O
1542,side,O
1542,by,O
1542,"side,",O
1542,Kati,O
1542,Rolls,O
1542,just,O
1542,produce,O
1542,tastier,O
1542,food,B-ASP
1542,hands,O
1542,down.,O
1543,Just,O
1543,an,O
1543,odd,O
1543,group.,O
1544,The,O
1544,service,B-ASP
1544,is,O
1544,a,O
1544,bit,O
1544,"slow,",O
1544,but,O
1544,harkens,O
1544,back,O
1544,to,O
1544,my,O
1544,years,O
1544,growing,O
1544,up,O
1544,in,O
1544,"Napoli,",O
1544,Italy,O
1544,where,O
1544,things,O
1544,are,O
1544,not,O
1544,rushed,O
1544,and,O
1544,when,O
1544,you,O
1544,sit,O
1544,down,O
1544,for,O
1544,dinner,B-ASP
1544,the,O
1544,table,B-ASP
1544,is,O
1544,yours,O
1544,all,O
1544,night.,O
1545,Either,O
1545,"that,",O
1545,or,O
1545,the,O
1545,editor's,O
1545,idea,O
1545,of,O
1545,romance,O
1545,must,O
1545,be,O
1545,sharing,O
1545,a,O
1545,conversation,O
1545,with,O
1545,the,O
1545,next,O
1545,"table,",O
1545,while,O
1545,trying,O
1545,to,O
1545,speak,O
1545,louder,O
1545,than,O
1545,the,O
1545,traffic,O
1545,on,O
1545,57th.,O
1546,I,O
1546,love,O
1546,this,O
1546,place!,O
1547,it,O
1547,is,O
1547,not,O
1547,consistent.,O
1548,But,O
1548,that,O
1548,wasn't,O
1548,the,O
1548,icing,B-ASP
1548,on,I-ASP
1548,the,I-ASP
1548,cake:,I-ASP
1548,a,O
1548,tiramisu,B-ASP
1548,that,O
1548,resembled,O
1548,nothing,O
1548,I,O
1548,have,O
1548,ever,O
1548,had.,O
1549,Great,O
1549,food,B-ASP
1549,and,O
1549,the,O
1549,prices,B-ASP
1549,are,O
1549,very,O
1549,reasonable.,O
1550,Wine,B-ASP
1550,list,I-ASP
1550,is,O
1550,not,O
1550,huge,O
1550,but,O
1550,def,O
1550,well,O
1550,selected.,O
1551,A,O
1551,cool,O
1551,bar,B-ASP
1551,with,O
1551,great,O
1551,"food,",B-ASP
1551,and,O
1551,tons,O
1551,of,O
1551,excellent,O
1551,beer.,B-ASP
1552,Be,O
1552,sure,O
1552,to,O
1552,try,O
1552,the,O
1552,"seasonal,",O
1552,and,O
1552,always,O
1552,"delicious,",O
1552,specials.,B-ASP
1553,The,O
1553,ambience,B-ASP
1553,is,O
1553,authentic,O
1553,and,O
1553,relaxing,O
1553,and,O
1553,we,O
1553,have,O
1553,always,O
1553,received,O
1553,attentive,O
1553,and,O
1553,prompt,O
1553,service.,B-ASP
1554,"Fresh,",O
1554,"authentic,",O
1554,french,B-ASP
1554,cuisine,I-ASP
1554,in,O
1554,substantial,O
1554,portions.,B-ASP
1555,Drinks,B-ASP
1555,got,O
1555,screwed,O
1555,"up,",O
1555,she,O
1555,acted,O
1555,put,O
1555,upon.,O
1556,The,O
1556,one,O
1556,vegetarian,B-ASP
1556,entree,I-ASP
1556,(Abby's,B-ASP
1556,treasure),I-ASP
1556,was,O
1556,actually,O
1556,quite,O
1556,a,O
1556,surprise,O
1556,-,O
1556,it,O
1556,was,O
1556,delicious,O
1556,and,O
1556,had,O
1556,wintermelon,B-ASP
1556,covering,O
1556,an,O
1556,assortment,B-ASP
1556,of,I-ASP
1556,fresh,I-ASP
1556,mushrooms,I-ASP
1556,and,I-ASP
1556,vegetables.,I-ASP
1557,At,O
1557,5,O
1557,dumplings,B-ASP
1557,for,O
1557,"$1,",O
1557,you,O
1557,just,O
1557,cannot,O
1557,go,O
1557,wrong.,O
1558,But,O
1558,the,O
1558,pizza,B-ASP
1558,is,O
1558,way,O
1558,to,O
1558,expensive.,O
1559,And,O
1559,the,O
1559,staff,B-ASP
1559,is,O
1559,also,O
1559,"young,",O
1559,energeic,O
1559,and,O
1559,hot!!!!,O
1560,Even,O
1560,"better,",O
1560,they,O
1560,know,O
1560,how,O
1560,to,O
1560,cook,O
1560,French,O
1560,classics,O
1560,like,O
1560,Steak,B-ASP
1560,au,I-ASP
1560,Poivre,I-ASP
1560,and,O
1560,Onglet,B-ASP
1560,without,O
1560,burning,O
1560,it,O
1560,to,O
1560,death,O
1560,or,O
1560,overcooking,O
1560,it.,O
1561,Service,B-ASP
1561,was,O
1561,"decent,",O
1561,but,O
1561,not,O
1561,as,O
1561,smooth,O
1561,as,O
1561,I,O
1561,would,O
1561,expect,O
1561,from,O
1561,a,O
1561,place,O
1561,with,O
1561,these,O
1561,prices,B-ASP
1561,and,O
1561,reputation.,B-ASP
1562,We,O
1562,had,O
1562,a,O
1562,wonderful,O
1562,meal,B-ASP
1562,at,O
1562,Naples,O
1562,45,O
1562,a,O
1562,month,O
1562,ago,O
1562,on,O
1562,a,O
1562,visit,O
1562,to,O
1562,NYC.,O
1563,Good,O
1563,drink.,B-ASP
1564,Great,O
1564,food,B-ASP
1564,(spinach,B-ASP
1564,and,I-ASP
1564,corn,I-ASP
1564,dumplings,I-ASP
1564,and,O
1564,massamman,B-ASP
1564,"curry),",I-ASP
1564,very,O
1564,friendly,O
1564,and,O
1564,no,O
1564,nonsense,O
1564,service,B-ASP
1564,and,O
1564,a,O
1564,clean,O
1564,and,O
1564,funky,O
1564,bathroom.,B-ASP
1565,Was,O
1565,there,O
1565,Friday,O
1565,night.,O
1566,We,O
1566,had,O
1566,a,O
1566,girls',O
1566,night,O
1566,dinner,B-ASP
1566,here,O
1566,for,O
1566,restaurant,O
1566,week.,O
1567,Romantic,O
1567,if,O
1567,you,O
1567,want,O
1567,it,O
1567,to,O
1567,be,O
1567,(brightly,O
1567,lit).,O
1568,"However,",O
1568,I,O
1568,was,O
1568,there,O
1568,for,O
1568,a,O
1568,work,O
1568,dinner,B-ASP
1568,not,O
1568,long,O
1568,ago,O
1568,when,O
1568,my,O
1568,colleague,O
1568,from,O
1568,London,O
1568,noticed,O
1568,a,O
1568,very,O
1568,large,O
1568,waterbug,O
1568,on,O
1568,the,O
1568,ceiling.,B-ASP
1569,I,O
1569,recommend,O
1569,it!,O
1570,I,O
1570,have,O
1570,taken,O
1570,practically,O
1570,every,O
1570,guest,O
1570,that,O
1570,has,O
1570,come,O
1570,to,O
1570,visit,O
1570,me,O
1570,in,O
1570,NY,O
1570,and,O
1570,hooked,O
1570,a,O
1570,few,O
1570,New,O
1570,Yorkers,O
1570,onto,O
1570,Peep,O
1570,as,O
1570,well.,O
1571,enough,O
1571,said!,O
1572,I,O
1572,don't,O
1572,live,O
1572,in,O
1572,NY,O
1572,but,O
1572,my,O
1572,best,O
1572,friend,O
1572,does.,O
1573,My,O
1573,chow,B-ASP
1573,fun,I-ASP
1573,and,I-ASP
1573,chow,I-ASP
1573,see,I-ASP
1573,was,O
1573,really,O
1573,bland,O
1573,and,O
1573,oily.,O
1574,Even,O
1574,though,O
1574,I,O
1574,made,O
1574,the,O
1574,reservation,B-ASP
1574,at,O
1574,3pm,O
1574,for,O
1574,the,O
1574,same,O
1574,night,O
1574,through,O
1574,"Dinnerbroker,",O
1574,we,O
1574,were,O
1574,seated,B-ASP
1574,at,O
1574,a,O
1574,table,B-ASP
1574,with,O
1574,one,O
1574,of,O
1574,the,O
1574,best,O
1574,view!,O
1575,we,O
1575,did,O
1575,notice,O
1575,"however,",O
1575,that,O
1575,some,O
1575,tables,O
1575,had,O
1575,what,O
1575,looked,O
1575,like,O
1575,pita,B-ASP
1575,instead,O
1575,of,O
1575,naan.,B-ASP
1576,I,O
1576,didn't,O
1576,take,O
1576,a,O
1576,look,O
1576,at,O
1576,the,O
1576,rest,O
1576,"menu,",B-ASP
1576,but,O
1576,the,O
1576,oysters,B-ASP
1576,were,O
1576,fantastic.,O
1577,After,O
1577,the,O
1577,review,O
1577,I,O
1577,treked,O
1577,into,O
1577,Brooklyn.,O
1578,The,O
1578,grilled,B-ASP
1578,cheese,I-ASP
1578,at,O
1578,home,O
1578,afterwards,O
1578,was,O
1578,better.!!,O
1579,We,O
1579,were,O
1579,pleasantly,O
1579,greeted.,O
1580,The,O
1580,red,O
1580,sliding,O
1580,doors,B-ASP
1580,may,O
1580,be,O
1580,unique,O
1580,but,O
1580,they,O
1580,do,O
1580,not,O
1580,block,O
1580,off,O
1580,the,O
1580,cold,O
1580,air,O
1580,from,O
1580,the,O
1580,outside.,O
1581,Great,O
1581,"service,",B-ASP
1581,great,O
1581,food.,B-ASP
1582,The,O
1582,food,B-ASP
1582,is,O
1582,"expensive,",O
1582,but,O
1582,worth,O
1582,every,O
1582,bite.,O
1583,sometimes,O
1583,i,O
1583,get,O
1583,bad,O
1583,food,B-ASP
1583,and,O
1583,bad,O
1583,"service,",B-ASP
1583,sometimes,O
1583,i,O
1583,get,O
1583,good,O
1583,good,B-ASP
1583,and,O
1583,bad,O
1583,service.,B-ASP
1584,When,O
1584,we,O
1584,were,O
1584,finally,O
1584,seated,O
1584,our,O
1584,waitress,B-ASP
1584,came,O
1584,by,O
1584,twice-1,O
1584,for,O
1584,our,O
1584,order,O
1584,and,O
1584,2-for,O
1584,our,O
1584,check.,B-ASP
1585,In,O
1585,summer-eat,O
1585,outside,O
1585,on,O
1585,a,O
1585,terrace,B-ASP
1585,(another,O
1585,great,O
1585,feature,O
1585,of,O
1585,Suan)!!!,O
1586,It's,O
1586,the,O
1586,perfect,O
1586,restaurant,O
1586,for,O
1586,NY,O
1586,life,O
1586,"style,",O
1586,it,O
1586,got,O
1586,cool,O
1586,"design,",B-ASP
1586,awsome,O
1586,drinks,B-ASP
1586,and,O
1586,food,B-ASP
1586,and,O
1586,lot's,O
1586,of,O
1586,good,O
1586,looking,O
1586,people,O
1586,eating,O
1586,and,O
1586,hanging,O
1586,at,O
1586,the,O
1586,pink,O
1586,bar...,B-ASP
1587,"Recommendations,",O
1587,of,O
1587,"course,",O
1587,are,O
1587,required!,O
1588,We,O
1588,did,O
1588,have,O
1588,to,O
1588,wait,O
1588,at,O
1588,the,O
1588,bar,B-ASP
1588,for,O
1588,approx.,O
1589,You,O
1589,fellas,O
1589,above,O
1589,says,O
1589,its,O
1589,the,O
1589,best,O
1589,Taiwanese,O
1589,restaurant,O
1589,in,O
1589,town.,O
1590,"Yeah,",O
1590,it's,O
1590,that,O
1590,good.,O
1591,If,O
1591,you,O
1591,love,O
1591,"seafood,",B-ASP
1591,you,O
1591,would,O
1591,love,O
1591,this,O
1591,place!,B-ASP
1592,"Good,",O
1592,fast,O
1592,service.,B-ASP
1593,Dakshin,O
1593,is,O
1593,one,O
1593,of,O
1593,the,O
1593,few,O
1593,affordable,O
1593,and,O
1593,tasty,O
1593,Indian,O
1593,restaurant,O
1593,in,O
1593,the,O
1593,upper,O
1593,east,O
1593,side.,O
1594,They,O
1594,charge,O
1594,different,O
1594,prices,B-ASP
1594,all,O
1594,the,O
1594,time.,O
1595,To,O
1595,dine,O
1595,at,O
1595,Thalia,O
1595,can,O
1595,be,O
1595,slightly,O
1595,deceiving,O
1595,because,O
1595,while,O
1595,its,O
1595,beautiful,O
1595,on,O
1595,the,O
1595,"outside,",O
1595,its,O
1595,so,O
1595,bland,O
1595,on,O
1595,the,O
1595,inside.,O
1596,I,O
1596,was,O
1596,in,O
1596,love,O
1596,with,O
1596,Pongsri,O
1596,on,O
1596,"48th,",O
1596,but,O
1596,compared,O
1596,to,O
1596,Suan,O
1596,it,O
1596,is,O
1596,slow,O
1596,in,O
1596,service,B-ASP
1596,and,O
1596,overpriced.,O
1597,My,O
1597,friends,O
1597,and,O
1597,I,O
1597,experienced,O
1597,amazing,O
1597,cheese,B-ASP
1597,and,O
1597,a,O
1597,"delicious,",O
1597,new,O
1597,summer,O
1597,menu,B-ASP
1597,at,O
1597,Artisanal,O
1597,last,O
1597,night.,O
1598,I,O
1598,am,O
1598,so,O
1598,coming,O
1598,back,O
1598,here,O
1598,"again,",O
1598,as,O
1598,much,O
1598,as,O
1598,I,O
1598,can.,O
1599,I,O
1599,have,O
1599,been,O
1599,going,O
1599,back,O
1599,again,O
1599,and,O
1599,again.,O
1600,It's,O
1600,charmingly,O
1600,small,O
1600,and,O
1600,that,O
1600,leads,O
1600,to,O
1600,an,O
1600,atmoshere,B-ASP
1600,that,O
1600,is,O
1600,extremely,O
1600,cozy,O
1600,and,O
1600,"romantic,",O
1600,even.,O
1601,It,O
1601,is,O
1601,obvious,O
1601,that,O
1601,no,O
1601,one,O
1601,in,O
1601,the,O
1601,restaurant,O
1601,has,O
1601,any,O
1601,idea,O
1601,about,O
1601,or,O
1601,experience,O
1601,with,O
1601,Japanese,B-ASP
1601,cuisine.,I-ASP
1602,In,O
1602,terms,O
1602,of,O
1602,the,O
1602,food,B-ASP
1602,itself,O
1602,--,O
1602,nothing,O
1602,"special,",O
1602,we,O
1602,limited,O
1602,ourselves,O
1602,to,O
1602,several,O
1602,appetizers.,B-ASP
1603,Love,O
1603,the,O
1603,Jazz,B-ASP
1603,bands,I-ASP
1603,on,O
1603,Fri,O
1603,and,O
1603,Sat.,O
1604,"Overall,",O
1604,excellent,O
1604,restaurant!,O
1605,To,O
1605,"begin,",O
1605,we,O
1605,were,O
1605,told,O
1605,there,O
1605,was,O
1605,a,O
1605,30,O
1605,minute,O
1605,wait,B-ASP
1605,and,O
1605,started,O
1605,to,O
1605,"leave,",O
1605,when,O
1605,the,O
1605,hostess,B-ASP
1605,offered,O
1605,to,O
1605,call,O
1605,us,O
1605,on,O
1605,our,O
1605,cell,O
1605,phone,O
1605,when,O
1605,the,O
1605,table,B-ASP
1605,was,O
1605,ready.,O
1606,The,O
1606,servers,B-ASP
1606,give,O
1606,you,O
1606,some,O
1606,sample,O
1606,slices,O
1606,of,O
1606,your,O
1606,order,O
1606,while,O
1606,you,O
1606,wait,O
1606,(shortly,O
1606,I,O
1606,might,O
1606,add).,O
1607,The,O
1607,service,B-ASP
1607,was,O
1607,ok.,O
1608,When,O
1608,asked,O
1608,about,O
1608,how,O
1608,a,O
1608,certain,O
1608,dish,B-ASP
1608,was,O
1608,prepared,O
1608,in,O
1608,comparison,O
1608,to,O
1608,a,O
1608,similar,O
1608,at,O
1608,other,O
1608,thai,O
1608,"restaurants,",O
1608,he,O
1608,replied,O
1608,this,O
1608,is,O
1608,not,O
1608,"Mcdonald's,",O
1608,every,O
1608,place,O
1608,makes,O
1608,things,O
1608,differently,O
1608,While,O
1608,it,O
1608,is,O
1608,understandable,O
1608,that,O
1608,every,O
1608,place,O
1608,is,O
1608,indeed,O
1608,"different,",O
1608,there,O
1608,was,O
1608,not,O
1608,a,O
1608,need,O
1608,to,O
1608,be,O
1608,uncourteous,O
1608,to,O
1608,customers,O
1608,and,O
1608,downright,O
1608,rude.,O
1609,I,O
1609,ate,O
1609,here,O
1609,for,O
1609,the,O
1609,first,O
1609,time,O
1609,and,O
1609,absolutely,O
1609,loved,O
1609,it!,O
1610,Don't,O
1610,expect,O
1610,to,O
1610,sit,O
1610,down,O
1610,inside,O
1610,"though,",O
1610,there,O
1610,are,O
1610,only,O
1610,a,O
1610,few,O
1610,tables,B-ASP
1610,and,O
1610,they,O
1610,are,O
1610,always,O
1610,full.,O
1611,The,O
1611,staff,B-ASP
1611,is,O
1611,"accomodating,",O
1611,the,O
1611,ambiance,B-ASP
1611,is,O
1611,exciting,O
1611,and,O
1611,yet,O
1611,"relaxed,",O
1611,and,O
1611,the,O
1611,food,B-ASP
1611,is,O
1611,out,O
1611,of,O
1611,this,O
1611,world!,O
1612,The,O
1612,food,B-ASP
1612,was,O
1612,delicious,O
1612,(I,O
1612,had,O
1612,a,O
1612,halibut,B-ASP
1612,"special,",I-ASP
1612,my,O
1612,husband,O
1612,had,O
1612,"steak),",B-ASP
1612,and,O
1612,the,O
1612,service,B-ASP
1612,was,O
1612,top-notch.,O
1613,The,O
1613,manager,B-ASP
1613,claimed,O
1613,that,O
1613,he,O
1613,could,O
1613,not,O
1613,compensate,O
1613,us,O
1613,for,O
1613,anything,O
1613,on,O
1613,the,O
1613,bill,B-ASP
1613,which,O
1613,just,O
1613,shows,O
1613,the,O
1613,lack,O
1613,of,O
1613,sophistication,O
1613,from,O
1613,the,O
1613,entire,O
1613,group.,O
1614,This,O
1614,is,O
1614,by,O
1614,far,O
1614,my,O
1614,favorite,O
1614,place,O
1614,in,O
1614,the,O
1614,neighborhood.,O
1615,But,O
1615,too,O
1615,far,O
1615,east!,O
1616,Satisfying.,O
1617,Highly,O
1617,Highly,O
1617,Highly,O
1617,recommended!,O
1618,it's,O
1618,the,O
1618,only,O
1618,place,O
1618,you,O
1618,can,O
1618,get,O
1618,yummy,O
1618,authentic,O
1618,japanese,B-ASP
1618,comfort,I-ASP
1618,food.,I-ASP
1619,We,O
1619,took,O
1619,advanatage,O
1619,of,O
1619,the,O
1619,half,B-ASP
1619,price,I-ASP
1619,sushi,I-ASP
1619,deal,I-ASP
1619,on,O
1619,saturday,O
1619,so,O
1619,it,O
1619,was,O
1619,well,O
1619,worth,O
1619,it.,O
1620,we,O
1620,came,O
1620,here,O
1620,on,O
1620,a,O
1620,crowded,O
1620,saturday,O
1620,night,O
1620,and,O
1620,were,O
1620,seated,B-ASP
1620,right,O
1620,away,O
1620,despite,O
1620,being,O
1620,15,O
1620,minutes,O
1620,late,O
1620,for,O
1620,our,O
1620,reservation.,B-ASP
1621,This,O
1621,place,O
1621,is,O
1621,cool,O
1621,enough,O
1621,to,O
1621,be,O
1621,in,O
1621,the,O
1621,East,O
1621,"Village,",O
1621,but,O
1621,French,O
1621,enough,O
1621,to,O
1621,make,O
1621,you,O
1621,feel,O
1621,like,O
1621,you,O
1621,could,O
1621,be,O
1621,in,O
1621,a,O
1621,bistro,O
1621,in,O
1621,a,O
1621,back,O
1621,alley,O
1621,in,O
1621,Paris.,O
1622,We,O
1622,were,O
1622,fast,O
1622,to,O
1622,order,O
1622,the,O
1622,appetizer,B-ASP
1622,platter,I-ASP
1622,since,O
1622,we,O
1622,were,O
1622,very,O
1622,hungry.,O
1623,The,O
1623,staff,B-ASP
1623,are,O
1623,"attentive,",O
1623,and,O
1623,have,O
1623,smiles,O
1623,on,O
1623,their,O
1623,faces.,O
1624,This,O
1624,is,O
1624,the,O
1624,BEST,O
1624,Shabu-Shabu,O
1624,Restaurant,O
1624,in,O
1624,the,O
1624,Try-State,O
1624,Area.,O
1625,No,O
1625,dress,B-ASP
1625,"codes,",I-ASP
1625,no,O
1625,"attitudes,",B-ASP
1625,plenty,O
1625,of,O
1625,comfort,O
1625,"companionship,",O
1625,a,O
1625,great,O
1625,place,B-ASP
1625,to,O
1625,relax,O
1625,in,O
1625,an,O
1625,always,O
1625,busy,O
1625,Midtown.,O
1626,Largest,O
1626,and,O
1626,freshest,O
1626,pieces,B-ASP
1626,of,I-ASP
1626,"sushi,",I-ASP
1626,and,O
1626,delicious!,O
1627,Even,O
1627,the,O
1627,pasta,B-ASP
1627,is,O
1627,delicious,O
1627,here,O
1627,(a,O
1627,rarity,O
1627,in,O
1627,New,O
1627,York,O
1627,pizza,O
1627,restaurants).,O
1628,but,O
1628,when,O
1628,we,O
1628,looked,O
1628,at,O
1628,the,O
1628,"menu,",B-ASP
1628,there,O
1628,weren't,O
1628,a,O
1628,lot,O
1628,of,O
1628,"choices,",O
1628,most,O
1628,of,O
1628,them,O
1628,were,O
1628,dumplings,B-ASP
1628,in,O
1628,the,O
1628,appetizer,B-ASP
1628,section.,O
1629,Maybe,O
1629,I,O
1629,say,O
1629,so,O
1629,because,O
1629,it,O
1629,looked,O
1629,promising,O
1629,for,O
1629,people,O
1629,who,O
1629,like,O
1629,artery-clogging,O
1629,jewish,B-ASP
1629,deli,I-ASP
1629,"food,",I-ASP
1629,but,O
1629,turns,O
1629,out,O
1629,to,O
1629,be,O
1629,poorly,O
1629,run,O
1629,and,O
1629,awful.,O
1630,After,O
1630,my,O
1630,3rd,O
1630,time,O
1630,the,O
1630,manager,B-ASP
1630,remembered,O
1630,me,O
1630,and,O
1630,treated,O
1630,me,O
1630,like,O
1630,an,O
1630,usual,O
1630,customer.,O
1631,This,O
1631,place,O
1631,is,O
1631,greatly,O
1631,welcome,O
1631,in,O
1631,the,O
1631,desolate,O
1631,little,O
1631,strip,O
1631,between,O
1631,the,O
1631,Prospect,O
1631,Expressway,O
1631,and,O
1631,Greenwood,O
1631,Cemetery,O
1631,-,O
1631,a,O
1631,wasteland,O
1631,we,O
1631,like,O
1631,to,O
1631,call,O
1631,The,O
1631,Sliv.,O
1632,now,O
1632,if,O
1632,they,O
1632,could,O
1632,only,O
1632,get,O
1632,a,O
1632,toaster.,B-ASP
1633,You,O
1633,will,O
1633,find,O
1633,yourself,O
1633,returning,O
1633,quite,O
1633,often.,O
1634,When,O
1634,he's,O
1634,not,O
1634,making,O
1634,authentic,O
1634,Neapolitan,B-ASP
1634,pizza,I-ASP
1634,in,O
1634,the,O
1634,open,O
1634,brick,O
1634,oven,O
1634,or,O
1634,lightly,O
1634,frying,O
1634,zucchini,B-ASP
1634,"blossoms,",I-ASP
1634,he's,O
1634,visiting,O
1634,the,O
1634,regulars,O
1634,(a,O
1634,growing,O
1634,legion),O
1634,and,O
1634,checking,O
1634,on,O
1634,newcomers.,O
1635,Wait,B-ASP
1635,staff,I-ASP
1635,is,O
1635,blantently,O
1635,unappreciative,O
1635,of,O
1635,your,O
1635,business,O
1635,but,O
1635,its,O
1635,the,O
1635,best,O
1635,pie,B-ASP
1635,on,O
1635,the,O
1635,UWS!,O
1636,The,O
1636,ingredients,B-ASP
1636,taste,O
1636,"fresher,",O
1636,the,O
1636,crust,B-ASP
1636,is,O
1636,thinner,O
1636,and,O
1636,"crispier,",O
1636,the,O
1636,slice,B-ASP
1636,is,O
1636,less,O
1636,"oily,",O
1636,and,O
1636,it's,O
1636,never,O
1636,burnt,O
1636,like,O
1636,it,O
1636,occasionally,O
1636,is,O
1636,at,O
1636,Joe's.,O
1637,Fish,B-ASP
1637,is,O
1637,so,O
1637,very,O
1637,fresh.,O
1638,The,O
1638,prices,B-ASP
1638,were,O
1638,CHEAP,O
1638,compared,O
1638,to,O
1638,the,O
1638,quality,O
1638,of,O
1638,service,B-ASP
1638,and,O
1638,food.,B-ASP
1639,Go,O
1639,only,O
1639,if,O
1639,you,O
1639,are,O
1639,already,O
1639,in,O
1639,the,O
1639,neighborhood,O
1639,and,O
1639,don't,O
1639,want,O
1639,to,O
1639,bother,O
1639,going,O
1639,farther,O
1639,for,O
1639,a,O
1639,better,O
1639,place.,O
1640,Top,O
1640,spot,O
1640,in,O
1640,town,O
1640,for,O
1640,Vietnamese,B-ASP
1640,"classics,",I-ASP
1640,better,O
1640,than,O
1640,places,O
1640,that,O
1640,cost,O
1640,a,O
1640,lot,O
